scorer,DLC_resnet50_Onecam_WholeMouseMar24shuffle1_500000,DLC_resnet50_Onecam_WholeMouseMar24shuffle1_500000,DLC_resnet50_Onecam_WholeMouseMar24shuffle1_500000,DLC_resnet50_Onecam_WholeMouseMar24shuffle1_500000,DLC_resnet50_Onecam_WholeMouseMar24shuffle1_500000,DLC_resnet50_Onecam_WholeMouseMar24shuffle1_500000,DLC_resnet50_Onecam_WholeMouseMar24shuffle1_500000,DLC_resnet50_Onecam_WholeMouseMar24shuffle1_500000,DLC_resnet50_Onecam_WholeMouseMar24shuffle1_500000,DLC_resnet50_Onecam_WholeMouseMar24shuffle1_500000,DLC_resnet50_Onecam_WholeMouseMar24shuffle1_500000,DLC_resnet50_Onecam_WholeMouseMar24shuffle1_500000,DLC_resnet50_Onecam_WholeMouseMar24shuffle1_500000,DLC_resnet50_Onecam_WholeMouseMar24shuffle1_500000,DLC_resnet50_Onecam_WholeMouseMar24shuffle1_500000,DLC_resnet50_Onecam_WholeMouseMar24shuffle1_500000,DLC_resnet50_Onecam_WholeMouseMar24shuffle1_500000,DLC_resnet50_Onecam_WholeMouseMar24shuffle1_500000
bodyparts,mhbleft,mhbleft,mhbleft,mnose,mnose,mnose,mhbcenter,mhbcenter,mhbcenter,mhbright,mhbright,mhbright,mcenter,mcenter,mcenter,mtail,mtail,mtail
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,1009.1171875,393.4849548339844,0.0012670416617766023,1087.4710693359375,573.1237182617188,0.4859076142311096,1048.7115478515625,531.0560913085938,0.9999876022338867,1016.5053100585938,558.6238403320312,0.9999873638153076,987.6217651367188,472.6793212890625,0.9998360872268677,1004.364501953125,403.5828857421875,0.9999980926513672
1,1009.0648193359375,393.4911804199219,0.001437839469872415,1087.776123046875,572.9774780273438,0.3580743372440338,1047.9278564453125,530.3937377929688,0.9999915361404419,1016.8025512695312,558.6148681640625,0.9999876022338867,990.5271606445312,472.46319580078125,0.9998401403427124,1004.4224243164062,403.2140808105469,0.9999971389770508
2,1008.8974609375,393.4154968261719,0.0013917192118242383,1087.8348388671875,573.4478759765625,0.1140054389834404,1047.608642578125,529.8849487304688,0.9999889135360718,1016.8541259765625,558.5320434570312,0.9999864101409912,988.8379516601562,471.5316467285156,0.9999361038208008,1005.0433959960938,403.6148986816406,0.9999972581863403
3,1008.944580078125,393.3084716796875,0.0014456447679549456,1088.1552734375,572.9437255859375,0.14369572699069977,1047.7738037109375,529.9041137695312,0.9999879598617554,1017.0919799804688,558.5520629882812,0.9999842643737793,990.4415283203125,472.8163146972656,0.9998244643211365,1004.9967041015625,403.51824951171875,0.9999974966049194
4,1008.7141723632812,393.4281311035156,0.001489891903474927,1088.6881103515625,572.4203491210938,0.07192110270261765,1046.2109375,528.6874389648438,0.9999932050704956,1017.0247192382812,558.4482421875,0.9999868869781494,989.9953002929688,472.7138671875,0.9997338652610779,1005.5904541015625,403.5704345703125,0.9999969005584717
5,1008.7425537109375,393.49615478515625,0.001477458979934454,1088.90234375,572.8756103515625,0.1226079910993576,1045.791259765625,528.6102905273438,0.9999936819076538,1016.9776000976562,558.3899536132812,0.9999876022338867,990.48974609375,472.149658203125,0.9998911619186401,1005.8873291015625,403.6880187988281,0.999996542930603
6,1008.7586669921875,393.474609375,0.0014697983860969543,1088.2459716796875,573.323974609375,0.18759605288505554,1046.0753173828125,529.4571533203125,0.9999959468841553,1016.9152221679688,558.399658203125,0.9999892711639404,991.0059204101562,471.8125,0.9998015761375427,1005.5529174804688,403.7143249511719,0.9999970197677612
7,1008.744140625,393.4293518066406,0.0015436362009495497,1088.13671875,572.9885864257812,0.29109784960746765,1046.2930908203125,528.8037719726562,0.999993085861206,1017.303955078125,558.6722412109375,0.9999839067459106,991.2350463867188,472.18756103515625,0.9998185038566589,1005.5706787109375,403.7546081542969,0.9999972581863403
8,1008.8515014648438,393.6650085449219,0.0013983591925352812,1088.0980224609375,573.2774047851562,0.4175957441329956,1046.478515625,529.3211669921875,0.9999940395355225,1016.7874755859375,558.5374145507812,0.9999855756759644,990.7898559570312,471.4359130859375,0.9998914003372192,1004.4429321289062,403.98809814453125,0.9999982118606567
9,1009.02587890625,393.4822082519531,0.001378757762722671,1088.6346435546875,573.5150146484375,0.21959653496742249,1047.905517578125,529.5440673828125,0.9999880790710449,1016.876220703125,558.6607666015625,0.9999818801879883,989.1726684570312,472.6389465332031,0.9997450709342957,1004.3328857421875,403.68475341796875,0.9999982118606567
10,1009.0370483398438,393.0049133300781,0.0015264127869158983,1087.856689453125,573.3985595703125,0.1134701818227768,1047.2490234375,530.1181030273438,0.9999935626983643,1016.7821044921875,558.7525634765625,0.9999845027923584,990.4672241210938,471.54901123046875,0.9998890161514282,1005.02685546875,402.87158203125,0.9999970197677612
11,1008.9051513671875,393.0304870605469,0.0016332484083250165,1088.298095703125,572.7639770507812,0.1468544453382492,1045.4456787109375,528.1961669921875,0.9999947547912598,1016.7546997070312,559.01806640625,0.999984622001648,991.7076416015625,472.0443420410156,0.9999244213104248,1004.9957275390625,402.8953857421875,0.9999966621398926
12,1008.7716674804688,393.33172607421875,0.0015786031726747751,1088.5716552734375,572.4298095703125,0.3520580530166626,1045.4786376953125,527.7323608398438,0.9999904632568359,1016.802490234375,558.6548461914062,0.9999871253967285,990.9276123046875,471.22271728515625,0.9999263286590576,1005.2372436523438,403.5221862792969,0.9999974966049194
13,1008.6737060546875,393.22698974609375,0.0014910820173099637,1088.1318359375,572.0619506835938,0.07246168702840805,1045.5155029296875,527.9251098632812,0.9999911785125732,1016.8129272460938,558.5789794921875,0.9999861717224121,990.9948120117188,471.093017578125,0.9999375343322754,1005.9011840820312,403.3955078125,0.9999959468841553
14,1008.5718383789062,392.9363708496094,0.001324556884355843,1088.34521484375,572.3928833007812,0.027591152116656303,1045.9189453125,527.4273681640625,0.9999918937683105,1017.5823974609375,558.7485961914062,0.9999830722808838,990.828857421875,472.89398193359375,0.9998261332511902,1006.8745727539062,403.2760009765625,0.999995231628418
15,1008.66943359375,393.16961669921875,0.0014423920074477792,1088.4337158203125,570.059814453125,0.04980970546603203,1045.7677001953125,527.2633666992188,0.9999929666519165,1016.9366455078125,558.48974609375,0.9999816417694092,991.4398193359375,473.0830993652344,0.9997014403343201,1007.3499145507812,403.26702880859375,0.9999958276748657
16,1008.6170654296875,393.21832275390625,0.0014553192304447293,1088.0419921875,572.2915649414062,0.09130793064832687,1045.8743896484375,527.660888671875,0.9999858140945435,1016.7650756835938,558.521484375,0.9999860525131226,991.57373046875,470.6841735839844,0.9999552965164185,1006.585693359375,403.4309387207031,0.9999953508377075
17,1008.4400024414062,393.3956604003906,0.0016839890740811825,1088.906005859375,570.1060791015625,0.023972654715180397,1046.3052978515625,527.6680908203125,0.9999899864196777,1017.3809204101562,558.8816528320312,0.9999792575836182,991.4612426757812,471.4105529785156,0.9999110698699951,1006.3269653320312,403.5462646484375,0.9999953508377075
18,1008.419189453125,393.45428466796875,0.0015281228115782142,1088.41650390625,572.4751586914062,0.06276337802410126,1045.9820556640625,527.6288452148438,0.9999901056289673,1016.73095703125,558.976806640625,0.9999831914901733,991.2794189453125,472.1555480957031,0.9998574256896973,1005.9935302734375,403.70977783203125,0.9999958276748657
19,1008.556640625,393.2738342285156,0.001406268565915525,1088.755126953125,573.0540161132812,0.06622975319623947,1047.422119140625,528.6610717773438,0.9999854564666748,1017.8947143554688,558.8796997070312,0.9999847412109375,991.1307983398438,472.5882568359375,0.9998346567153931,1005.7147827148438,403.5675048828125,0.999996542930603
20,1008.5404052734375,393.3177795410156,0.0014957564417272806,1088.437255859375,572.5858154296875,0.11595895141363144,1047.4031982421875,528.9911499023438,0.9999896287918091,1017.6636962890625,559.0360717773438,0.9999847412109375,990.3189697265625,473.757080078125,0.9998458623886108,1006.1093139648438,403.22479248046875,0.9999943971633911
21,1008.4703979492188,393.2872619628906,0.0016660421388223767,1089.1298828125,572.31640625,0.020344767719507217,1046.0164794921875,528.1415405273438,0.9999920129776001,1017.6283569335938,559.066650390625,0.999983549118042,990.7845458984375,472.4281311035156,0.9998300075531006,1006.26220703125,403.6544189453125,0.9999961853027344
22,1008.6122436523438,393.247802734375,0.001511131413280964,1088.9278564453125,572.1055297851562,0.022867944091558456,1046.3282470703125,528.2721557617188,0.9999901056289673,1017.58642578125,559.0728759765625,0.9999825954437256,991.1829223632812,471.76800537109375,0.9999009370803833,1006.1214599609375,403.5374450683594,0.9999958276748657
